sdss_id,teff,logg,fe_h,mg_h,v_macro,snr
54500291,5076.02,4.6017,-0.1133,-0.0762,0.1622,102.67
54500396,5656.54,4.4736,0.0221,-0.0485,6.5493,105.95
54501952,5796.54,4.4578,0.2214,0.1477,3.5984,75.7
54501955,5699.73,4.3527,0.1243,0.1205,0.1278,138.63
54501991,5183.34,4.481,-0.0328,-0.0141,4.8156,109.76
54502510,5676.64,4.0343,-0.0694,0.0462,4.0597,85.71
54502910,5523.03,4.0243,-0.0213,0.0014,5.6419,66.7
54503059,5457.31,4.084,0.0281,0.1811,5.5769,174.93
54504496,5409.41,4.6428,0.2257,0.1803,4.568,101.44
54505373,6316.51,4.3112,-1.2662,-1.797,18.3366,377.41
54505994,5119.01,4.8284,-1.4916,-2.4588,8.2228,132.99
54512248,5487.61,3.9226,-1.2977,-1.7928,16.2188,235.88
54513355,5228.15,4.6638,-0.262,-0.2706,7.2026,118.53
54514610,5010.49,4.7136,-0.1265,-0.0573,5.5554,126.51
54544889,4990.97,4.5641,0.0942,0.149,14.6744,138.63
54545204,5220.63,4.6315,0.1099,0.1928,0.4281,115.38
54545592,5133.89,4.6803,0.1294,0.1778,3.5701,106.54
54546449,5320.35,4.6836,-0.0175,-0.0278,6.5363,139.96
54548909,5011.86,4.6532,-0.2633,-0.1841,1.7313,67.08
54551622,4996.05,4.7488,-0.2255,-0.1745,8.6762,190.48
54552577,5006.04,4.6911,0.0146,0.0173,8.0676,100.11
54552720,5045.13,4.6215,0.1182,0.1527,6.1431,158.14
54561932,5065.48,4.7045,0.1357,0.1213,4.9831,344.55
54563143,5060.72,4.9607,-1.0731,-1.3747,20.5198,172.65
54563198,5388.67,4.0348,-1.3135,-1.3681,26.032,69.53
54563223,5233.31,4.0221,-1.347,-1.7927,29.2832,68.77
54564151,4982.84,4.6287,-0.3442,0.0068,4.332,149.28
54564279,5482.66,4.755,0.0354,-0.0386,13.882,354.39
54564438,6838.34,4.3611,-0.1438,-0.3248,22.7991,970.48
54564622,5592.17,4.7383,0.0548,-0.0338,12.6256,414.96
54568142,4873.99,4.5894,-0.0579,0.0787,2.7704,102.69
54568436,5332.42,4.7843,-0.3189,0.0125,5.1021,153.24
54570181,5914.07,4.5568,0.0039,-0.1147,15.6758,511.76
54609024,4896.75,4.6999,0.1005,0.1654,2.5068,132.89
54611144,5554.64,4.6889,0.0474,-0.0357,12.4708,458.88
54611168,5184.47,4.6125,-0.0512,-0.0931,16.9472,394.3
54611246,4959.64,4.9317,-1.4611,-1.8292,29.9679,88.86
54611253,6539.59,4.4004,-0.098,-0.299,29.9907,832.31
54611402,5124.99,4.7407,-1.4362,-1.9153,29.9097,69.13
54611450,6064.64,4.5876,-0.0694,-0.2379,9.8973,362.32
54611478,6789.67,4.8222,-0.1283,-0.4427,29.9819,391.12
54611510,5359.14,4.0472,-1.3868,-1.4909,29.7145,69.84
54611546,4905.05,4.7165,-0.0729,-0.1023,13.5191,310.39
54611556,6026.18,4.4601,-0.0624,-0.2187,29.9974,612.07
54611664,5163.94,4.7127,-1.4447,-1.8929,29.9605,93.19
54611671,5387.53,4.6382,-0.0053,-0.0685,12.5207,372.01
54611712,4923.41,4.4212,-1.4973,-2.1255,19.1125,64.48
54611800,4949.06,4.5573,-0.0749,-0.0818,19.1433,370.45
54611953,5650.16,4.6874,-0.047,-0.1237,18.3371,548.55
54612237,5230.62,4.7798,-1.493,-2.161,29.7763,105.97
54613083,6118.2,4.5206,0.0262,-0.1136,10.0219,686.29
54614569,5416.12,4.7561,0.0894,0.0214,13.6055,409.84
54614903,5023.17,4.5823,-0.0573,-0.0878,17.1168,325.7
54615057,5574.89,4.6732,0.0162,-0.0583,22.4143,401.19
54615163,5817.59,4.3827,0.1657,0.1054,6.0207,384.79
54615766,5193.38,4.6707,0.193,0.2486,3.2133,87.39
54618847,5874.41,4.0429,-0.3005,-0.4062,5.1383,93.48
54618851,5843.23,4.3475,0.0201,-0.0624,8.14,94.8
54640946,5170.52,4.5695,0.0103,0.2111,1.8859,75.28
54641027,5184.89,4.5275,-0.0606,0.0219,2.3812,102.85
54650763,5155.16,4.4236,-0.0666,-0.1036,5.5241,77.35
54722819,5407.61,4.5366,-0.1283,-0.0212,4.0158,90.8
54723932,5140.35,4.8239,-1.4931,-2.0072,3.567,69.85
54731515,5032.98,4.6227,0.1782,0.1398,7.094,132.17
54734877,6561.41,4.4732,-1.485,-2.4745,22.8649,756.5
54750422,5591.61,4.1215,-1.4751,-2.2562,10.1573,260.14
54753056,6546.97,4.8274,-1.4546,-2.4497,23.5383,863.44
54761851,5136.52,4.6828,-0.3641,-0.2779,3.8526,118.78
54766591,6627.49,5.1974,-1.4532,-2.3006,20.6268,688.25
54775699,6866.18,4.4569,-1.4234,-2.4389,21.4156,844.1
54775985,6809.33,4.1438,-1.4971,-2.443,18.8779,924.03
54776021,6180.17,4.9229,-1.4349,-2.2205,22.3882,310.67
54783042,6460.44,4.0551,-1.4603,-2.4685,21.6189,579.06
54783881,6901.66,4.4357,-1.4601,-2.4631,18.3975,986.3
54787832,7226.79,4.7854,-1.4877,-2.3745,17.8889,481.47
54788498,6882.49,5.102,-1.4982,-2.4751,20.6793,902.07
54788754,6244.76,4.0179,-1.44,-2.46,26.6058,664.95
54789498,6268.96,4.948,-1.4385,-1.9164,26.6558,651.1
54789690,6940.78,4.4006,-1.4948,-2.3192,20.2278,976.24
54789837,6572.32,4.4772,-1.4976,-2.387,23.3228,180.64
54789848,6897.59,4.7064,-1.4776,-2.3134,19.5585,832.95
54791013,6454.11,4.3216,-1.3392,-2.1651,19.1405,351.54
54791435,6865.2,4.4481,-1.4843,-2.4522,19.3666,920.52
54791693,6069.59,4.4588,-0.101,-0.2162,20.1357,360.82
54792730,6532.69,4.6117,-1.3204,-1.9556,21.9766,509.34
54793036,6175.51,4.3992,-0.07,-0.2207,16.1603,1004.36
54793074,6840.02,4.2475,-1.1621,-1.9086,19.313,975.06
54793596,6454.38,4.9265,-1.4976,-2.4726,15.3219,812.77
54794503,6801.0,4.3441,-1.4401,-2.3232,20.932,690.94
54795174,7227.56,4.9061,-1.497,-2.4645,19.5316,844.72
54795180,5927.31,4.5187,0.0779,-0.0386,12.2346,154.38
54798385,7131.98,4.7826,-1.4592,-2.271,19.0784,918.7
54810911,6365.75,4.276,-0.0385,-0.2273,29.9846,172.43
54810918,5931.74,4.2643,0.0431,-0.0692,6.3265,130.75
54830487,4892.33,4.5951,0.1497,0.19,4.5352,248.02
54831650,5350.32,4.6893,0.0658,0.0759,6.9396,128.09
54832221,5467.88,4.4898,-0.113,-0.0278,0.1408,107.19
54846671,5463.68,4.6507,0.0484,-0.0019,8.5441,245.93
54846802,6059.19,4.1411,-0.2311,-0.2381,6.5576,143.37
54846818,6117.94,4.1136,-0.2006,-0.2606,8.833,465.23
54846830,6398.01,4.0958,-0.0765,-0.1615,19.2411,142.97
54846860,6998.35,4.4254,-0.0955,-0.3106,16.4517,113.99
54847022,5669.74,4.619,-0.4439,-0.7796,29.9974,89.9
54847124,5879.41,4.3734,0.0522,-0.0201,5.7939,126.71
54847132,5976.44,4.4956,-0.0144,-0.1495,6.497,168.55
54852056,5188.44,4.6202,-0.3367,-0.0239,2.2135,117.67
54854163,5199.87,4.6624,0.1696,0.1833,5.7994,147.32
54862334,5771.5,4.3742,-0.1226,-0.1459,3.6545,60.06
54862932,5931.25,4.6672,0.0165,-0.0774,7.9744,357.44
54863045,5254.44,3.9274,0.1055,0.1265,4.9781,82.28
54863064,5631.21,4.4226,0.372,0.2503,2.0104,154.32
54863196,6001.08,4.2435,-0.0136,-0.1234,5.6307,190.07
54863239,6029.47,4.5167,-0.0315,-0.2154,11.6375,104.8
54863466,6892.6,4.7859,-0.1405,-0.3412,29.9974,132.68
54863875,6541.95,4.7913,-0.1603,-0.4213,29.9972,124.28
54863978,6198.85,4.133,-0.372,-0.4572,11.2528,387.94
54864114,5692.48,4.4957,0.1232,0.0656,7.4621,111.24
54864360,6394.01,4.2356,-0.2314,-0.3934,29.996,168.11
54864426,6146.84,4.6937,-0.2534,-0.2727,0.8024,123.28
54864571,6196.99,4.3614,-0.3112,-0.3364,12.1359,171.3
54864636,5610.05,4.2177,-0.1979,-0.1825,1.1603,272.13
54864705,6744.28,4.2768,0.1752,-0.0262,29.9974,164.79
54864950,6609.12,4.4624,-0.6603,-1.3711,29.9606,112.97
54865005,6026.35,4.5459,-0.0536,-0.0756,19.8417,149.33
54865041,5748.55,4.2871,0.0635,0.0183,5.7652,132.18
54865106,6319.31,4.6661,-0.4022,-0.9704,29.9721,112.2
54865137,5956.13,4.1901,0.0339,-0.0514,6.5816,130.13
54865173,5500.12,4.3737,-0.147,-0.0342,2.2442,182.27
54865178,6231.2,4.2459,-1.4703,-1.5753,10.7047,153.09
54865303,6166.84,4.4141,-0.3875,-0.4519,7.6989,647.31
54865454,5870.71,4.6004,0.0774,-0.0043,0.6117,100.17
54865823,5426.56,4.59,0.1618,0.2542,5.356,144.65
54865859,4943.92,4.2521,-0.3436,-0.6279,29.6248,150.92
54865864,5934.54,4.5152,0.0506,-0.0812,7.2191,180.95
54865916,6967.35,4.3236,-0.2863,-0.473,29.9892,186.73
54865969,6080.85,4.2727,-0.9366,-1.6589,29.8483,196.84
54866046,6111.61,4.3122,-0.2943,-0.2599,6.3338,256.92
54866109,5721.32,4.6041,0.2335,0.0734,5.5248,135.29
54866486,6463.79,4.2534,-0.4924,-0.9464,29.9973,142.52
54866596,5718.59,4.5233,-0.0525,-0.1476,11.6483,185.67
54866687,5797.32,4.5026,-0.5324,-0.4271,6.7929,171.96
54866727,6074.95,4.6367,0.04,-0.1306,3.801,104.84
54866791,6290.9,4.2523,0.0711,-0.0586,21.3772,106.62
54866950,5221.36,4.5159,-0.5178,-0.129,0.7772,172.17
54867312,6089.91,4.6924,0.0219,-0.0396,8.4808,105.82
54867434,5946.47,4.7332,-0.0196,-0.0799,16.0993,261.76
54867439,5865.44,4.4504,-0.2044,-0.2218,4.911,162.83
54867475,5445.18,4.6933,-0.0662,0.0019,6.4247,128.57
54867589,6386.1,4.0374,-0.0334,-0.1045,15.4172,186.61
54867597,6800.01,4.5463,-1.4787,-2.3776,20.7521,569.21
54867743,5739.8,4.2571,-0.1617,-0.0231,0.7374,122.59
54867776,6624.94,4.689,-1.4992,-2.4348,16.3496,675.19
54867911,5716.13,4.1953,0.1528,-0.0217,7.0365,450.55
54867952,6054.61,4.3923,-0.1924,-0.2309,6.0254,152.23
54867990,6419.94,4.2357,-0.3407,-0.3893,16.9459,167.91
54868081,5247.91,4.7399,0.0414,0.0279,8.9252,190.34
54868157,6584.57,4.3736,-0.0933,-0.2726,29.9973,196.93
54868167,5026.4,4.5748,0.2939,0.2785,6.1952,208.94
54868268,5289.56,4.3733,-0.543,-0.6615,29.9512,141.52
54868445,5668.12,4.4346,-0.1832,-0.2112,5.4528,152.34
54870942,5396.39,4.6713,0.0894,0.0996,4.9678,81.63
54873767,6989.55,4.9235,-1.4997,-2.4693,19.6718,716.0
54874217,6816.88,4.3261,-0.1775,-0.3749,29.9945,149.0
54874510,6033.36,4.4798,-0.0141,-0.1772,13.6328,311.96
54874673,6905.56,4.2143,-1.4964,-2.3581,20.5122,960.01
54875816,6862.23,4.7973,-1.4895,-2.4775,21.1497,785.39
54876239,6772.75,4.3034,-0.0733,-0.31,29.9974,390.16
54876635,6043.53,4.3201,-0.0814,-0.2527,13.783,277.02
54876748,6008.57,4.0105,-0.3868,-0.4335,10.3259,69.58
54876760,5643.64,4.0673,-0.1953,-0.1579,1.715,78.44
54876880,6154.41,4.3294,0.1971,0.1229,6.3795,67.36
54876996,5684.74,4.2663,-0.7974,-0.4149,1.0644,153.05
54877073,5518.3,4.0268,-0.467,-0.1657,1.8445,162.07
54877124,6695.01,4.2246,-0.8755,-1.3844,29.806,139.29
54877162,6974.24,4.4025,-1.3457,-2.4173,21.6796,160.77
54877170,6983.08,4.804,-0.6387,-1.279,29.9924,115.95
54877207,6372.08,4.1509,-0.2178,-0.1887,26.7099,70.29
54877228,5084.24,4.5177,0.0048,0.0935,0.3215,125.99
54877230,6504.08,4.3272,-0.3061,-0.3249,29.9679,81.47
54877307,6260.27,4.0846,-0.2144,-0.4145,12.0579,127.34
54877463,6178.41,4.4014,0.016,-0.0627,11.1459,64.86
54877755,6339.39,4.298,-0.6057,-1.1123,29.9772,110.52
54877901,5735.59,4.514,-0.1634,-0.2561,10.1932,136.89
54877927,6077.78,4.4093,-0.2067,-0.2098,23.7915,80.76
54877950,7193.65,4.481,-0.1289,-0.9007,25.0288,116.07
54878067,6324.0,4.7356,-0.3446,-0.7271,29.7602,133.83
54878086,5635.86,4.0184,-0.171,-0.0779,5.94,65.54
54878088,6519.8,4.9125,-1.484,-2.4365,18.1817,589.65
54878114,6510.68,4.7315,-0.8227,-1.5041,25.0965,113.62
54878180,6293.12,4.6642,-0.0933,-0.4277,29.9913,148.78
54878224,6299.82,4.1531,-0.391,-0.6605,22.1832,119.4
54878281,6385.56,4.0814,-0.081,-0.22,29.9926,67.34
54878335,6553.72,4.9646,-0.2362,-0.6439,29.9971,67.71
54878366,6703.08,4.7561,-0.7498,-1.1976,29.9972,61.71
54878404,6324.45,4.0077,-0.1022,-0.1617,9.714,104.38
54878410,6053.12,4.3512,0.0078,-0.0997,7.6632,72.93
54878433,6717.98,4.8699,-0.0864,-0.3983,29.985,85.91
54878468,5785.01,4.2911,0.0388,0.0219,29.9951,70.78
54880391,5786.33,4.7785,0.1931,0.0526,7.0008,181.03
54880563,6578.43,4.0164,-0.4314,-0.4148,29.9973,273.79
54881303,6369.45,4.1786,-0.2739,-0.2903,21.3346,162.24
54884194,6772.05,4.3104,-0.197,-0.3426,29.9888,96.58
54884278,6956.11,4.5235,-0.0686,-0.5326,29.9972,66.02
54884293,5940.67,4.5656,-0.0735,-0.2381,29.9912,305.44
54884422,5260.45,4.6444,-0.0941,-0.0537,5.8052,151.09
54884789,6575.74,4.1664,-0.4199,-0.4395,23.2113,203.84
54884982,5791.0,4.3298,0.2574,0.1674,5.5703,63.12
54885023,6451.66,4.0134,-0.1361,-0.3025,24.5792,79.35
54885101,6840.54,4.1931,-0.7014,-1.1564,29.9566,77.15
54885210,6457.94,4.0575,-0.2825,-0.2081,27.7801,64.38
54885244,6127.63,4.4092,-0.1386,-0.2523,25.5293,88.51
54885245,6345.36,4.0992,0.0486,-0.1165,12.1397,95.77
54888262,5652.98,4.5455,0.1478,0.1229,1.3156,204.87
54888342,6504.42,4.005,-0.5705,-0.5369,29.9966,110.12
54888466,5894.45,4.1204,0.3785,0.2987,4.7107,838.73
54888510,5205.0,4.6282,0.2741,0.2694,5.8708,438.22
54888533,6846.98,4.2323,-0.3486,-0.5477,29.9974,161.82
54888886,5310.88,4.687,0.069,0.0945,5.4826,407.05
54888919,5928.53,4.5072,0.0252,-0.1356,5.8642,280.59
54888928,5752.28,4.706,0.239,0.259,5.8526,144.28
54888933,5449.93,4.5766,-0.3573,0.0304,1.2126,145.01
54889040,6375.49,4.0783,-1.0142,-1.6986,20.1743,245.63
54889056,6153.79,4.2671,-0.0732,-0.1154,7.0571,180.06
54889060,6140.52,3.9882,-0.4069,-0.4081,7.5208,175.48
54889070,5916.98,4.2028,-0.1167,-0.1701,5.1645,164.13
54889455,6416.86,4.1871,-0.3854,-0.4198,14.6014,305.9
54889872,5970.59,4.727,-0.2131,0.0625,4.093,203.67
54890437,6011.16,4.4271,0.1182,-0.0933,8.6842,74.28
54896651,5400.56,4.0308,-1.4922,-1.763,9.9601,190.9
54925012,5534.32,4.7982,0.1336,0.0919,5.4607,113.18
54930046,6354.93,4.8219,-1.4868,-2.4431,21.3033,190.63
54930763,6315.25,4.8758,-1.4991,-2.3673,22.1358,184.49
54954757,5156.45,4.7051,-0.2834,0.0599,3.3747,179.11
54970625,5025.55,4.5819,-0.3296,-0.2197,7.1297,190.45
54979000,5267.08,4.6141,-0.0597,-0.004,4.562,150.58
55003310,4886.5,4.6899,0.2005,0.1826,3.9962,136.83
55005535,5120.48,4.677,0.0057,0.0057,5.8703,89.69
55013937,5118.71,4.9982,-0.3401,-0.2009,29.7861,109.3
55017364,4874.36,4.8372,-0.1741,-0.1423,6.3929,87.47
55018409,5990.8,4.2474,-0.5554,-0.4985,7.824,62.95
55031307,5383.6,4.389,-0.3371,-0.0184,6.8979,151.21
55053839,5012.5,4.576,-0.626,-0.2679,1.2845,130.23
55062932,4953.28,4.6024,-0.0223,-0.0132,26.6303,176.01
55064317,4857.6,4.657,-0.0102,-0.0001,6.1175,107.99
55074966,5399.33,4.5969,-0.4999,-0.1059,2.4942,99.54
55075269,5657.94,4.3194,-0.0794,0.0844,29.9973,88.36
55077325,6955.14,4.8338,-0.4074,-0.693,29.9748,395.8
55080289,5117.57,4.5907,0.3043,0.2881,1.7474,132.44
55080580,5279.8,4.6226,-0.0849,0.0183,3.4251,103.87
55082871,4901.51,4.6859,0.0468,0.0546,8.5334,156.4
55091814,5004.46,4.5536,0.1559,0.1435,2.6356,95.59
55091852,5106.9,4.5771,-0.0157,0.0723,2.9302,68.87
55091860,5252.08,4.2595,-1.0639,-0.6758,1.3319,251.36
55091892,5842.78,4.5433,0.0835,0.0186,5.4315,102.21
55091928,5888.43,4.0998,-0.1949,-0.15,3.1669,105.78
55091940,5299.67,4.4222,-0.1634,-0.0583,5.4213,92.23
55092315,6164.09,4.1734,-0.4693,-0.4093,2.8285,123.77
55092370,5054.34,4.4957,-0.1321,-0.0506,7.2038,176.21
55092489,6046.8,4.153,-0.1558,-0.2841,12.9185,61.4
55092498,6724.4,4.4175,-0.7736,-1.3461,29.9749,119.44
55092504,5067.41,4.5751,0.1638,0.2259,2.8393,102.15
55099275,5309.23,4.6555,-0.011,0.0414,8.2283,112.25
55099310,5588.52,4.652,0.0851,0.0856,14.7873,75.27
55099443,6042.12,4.2575,-0.202,-0.2088,5.8623,83.55
55099587,6138.15,4.6061,-0.0631,-0.1337,1.8302,78.25
55099743,5733.32,4.8054,0.3029,0.2956,0.1132,259.3
55102353,5856.21,4.0581,-0.2001,-0.1941,5.9249,80.04
55102425,5315.31,4.4412,-0.1394,-0.039,4.9101,72.1
55102548,6481.27,4.0468,-0.463,-0.4231,29.986,61.29
55102622,5968.96,4.6117,0.0781,0.0006,4.8055,101.61
55102738,5612.85,4.4556,0.0609,-0.0153,4.2052,74.63
55102821,6164.1,4.0306,-0.1361,-0.2475,18.2065,219.09
55102834,6053.26,4.1594,-0.071,-0.2323,9.7012,93.5
55103002,5559.54,4.7178,0.1483,0.0399,5.7349,74.92
55103037,6361.53,4.3124,-0.3518,-0.4235,29.9974,233.63
55103141,6360.04,4.3278,-0.0929,-0.2512,19.5437,70.8
55103212,5063.64,4.4914,-0.2303,-0.0729,4.5418,72.5
55103238,4871.85,4.5985,0.0612,0.0778,1.4852,103.17
55103313,4917.18,4.6151,-0.2862,-0.1204,0.1034,186.83
55103351,5377.74,4.6184,-0.2324,-0.258,10.0732,64.13
55103846,5756.0,4.1592,-0.2299,-0.2511,5.0013,63.95
55103849,6123.98,4.1676,-0.1262,-0.1907,16.5085,100.59
55104317,5212.33,4.8198,0.15,0.184,3.5099,88.84
55104371,5269.07,4.5725,-0.23,-0.1657,0.1079,92.0
55104422,6626.0,4.1033,-0.423,-0.5233,17.8383,66.66
55104487,4907.11,4.6395,0.025,0.052,6.4837,66.35
55104606,5018.7,4.5025,0.2306,0.2789,5.7489,70.16
55104608,5762.3,4.3965,-0.0969,-0.2004,0.1683,74.25
55104616,6080.28,4.4281,-0.1737,-0.2324,5.0387,136.49
55104688,6134.96,4.5194,-0.2604,-0.4102,8.68,74.94
55104765,6244.46,4.2963,-0.0854,-0.2348,23.3001,81.13
55104808,5378.71,4.5898,-0.1821,-0.1935,18.5326,128.74
55104822,5994.9,4.4086,0.0703,0.0395,1.7181,141.74
55104893,6955.27,4.6009,0.1797,-0.0578,29.9971,76.12
55104977,6144.91,4.3468,-0.2823,-0.2921,10.1913,71.63
55105097,5579.06,4.7064,0.0775,0.0946,6.4943,76.64
55105234,5071.17,4.4736,0.0949,0.1276,6.4513,83.8
55105575,4927.45,4.5685,-0.1883,0.0451,3.1612,123.0
55105657,5140.43,4.3785,0.0099,0.0744,5.9287,89.42
55105988,4853.66,4.6229,0.0627,0.0797,6.3354,123.04
55109023,6163.42,4.4643,-0.068,-0.2218,12.5113,114.22
55109157,5151.78,4.5769,-0.0569,-0.1139,7.8549,76.92
55109236,5698.44,4.169,0.2742,0.1262,12.4539,99.98
55109304,5064.16,4.6038,-0.4957,-0.2096,4.6145,63.49
55109325,5788.63,4.5973,-0.0654,-0.153,5.2347,146.6
55109334,5791.01,4.511,-0.0253,-0.0391,5.9041,104.32
55109347,5585.27,4.4992,-0.4388,-0.1631,3.801,127.67
55109377,5936.8,4.8541,-0.1385,-0.2113,29.9787,105.02
55109378,6771.91,4.3161,-0.3495,-0.4024,29.9973,63.22
55109401,6171.29,4.3722,-0.4266,-0.3774,7.1603,128.93
55109507,6983.98,4.8417,-0.4912,-0.713,29.9973,134.05
55109749,5960.93,4.5347,0.1001,0.0759,29.9931,76.2
55109755,6193.96,4.4373,-0.1218,-0.2752,12.1241,74.82
55109770,6383.57,4.2012,-0.1604,-0.1783,10.216,102.7
55109826,5336.86,4.802,0.0936,0.1565,5.3111,82.32
55109880,5873.99,4.2613,-0.0565,-0.1203,9.8111,93.47
55109910,5846.97,4.1102,0.0113,-0.0112,4.6343,77.7
55109961,5766.64,4.2804,0.0753,0.0775,4.6466,96.41
55110033,5908.64,4.2119,-0.2296,-0.2584,6.9634,98.19
55110122,6331.84,4.4578,-0.0404,-0.2579,21.9436,132.36
55110151,5300.65,4.7942,0.2541,0.2456,20.3032,61.85
55110198,6160.92,4.5853,0.0812,-0.0379,6.4949,60.11
55110290,5801.65,4.2578,-0.5607,-0.499,5.2899,106.04
55110293,6946.68,4.1165,-0.4912,-0.7808,29.9974,90.18
55110377,6907.81,4.1813,-0.4615,-0.7337,29.3424,64.63
55110414,5844.1,4.3903,-0.106,-0.067,4.5913,63.83
55110541,6924.51,4.2266,-0.1374,-0.2951,29.9625,133.03
55110549,6684.73,4.2532,-0.4752,-0.908,16.6741,76.99
55110597,6122.27,4.0293,-0.1491,-0.1281,7.4776,64.91
55110646,6166.89,4.3507,-0.1507,-0.1384,11.3856,65.93
55110917,5733.86,4.0525,0.0809,-0.0197,5.7355,230.16
55110954,5815.62,4.7933,0.0545,-0.0134,19.3243,60.94
55110985,6311.33,4.4231,-0.1052,-0.2146,7.9325,179.47
55111003,5452.05,4.6642,-0.0742,0.0446,6.6652,128.66
55111024,5427.36,4.0585,0.2057,0.2708,6.2941,72.63
55111073,6000.24,4.0305,-0.2333,-0.3549,7.8167,80.05
55111153,5340.24,4.0136,0.1354,0.0745,6.9756,61.86
55111700,5653.52,4.2913,-0.2938,-0.2091,5.8846,64.49
55112471,6387.16,4.5925,-0.2025,-0.2998,28.8886,86.96
55112573,5579.48,4.3653,-0.1849,-0.2144,6.4644,184.78
55122621,4951.48,4.6249,-0.0589,0.0044,3.5169,60.74
55127630,5072.32,4.9605,-0.1057,0.0235,0.3942,149.4
55128464,5083.8,4.7632,0.014,-0.0055,5.2316,149.84
55131635,5066.18,4.7318,0.046,0.2864,2.2458,69.24
55146629,5164.98,4.6442,0.1884,0.2252,4.4941,90.74
55155575,5303.0,4.8184,0.0436,-0.0209,6.3612,70.54
55155690,4721.05,4.4549,-0.2697,-0.11,23.7071,65.93
55155721,4636.3,4.6793,-0.1358,-0.1194,6.2556,74.47
55158849,5980.48,4.3901,0.1151,0.0411,6.7872,186.73
55172199,5138.77,4.85,-0.2971,-0.1094,2.5204,74.65
55179271,4898.13,4.6827,0.0031,0.0639,2.7146,70.99
55181394,4984.21,4.5711,-0.2206,-0.0738,5.8483,84.96
55214120,5845.95,4.5497,0.192,0.038,5.4369,151.02
55223121,5995.39,4.1723,-0.2892,-0.1985,16.963,81.32
55248213,6358.23,4.8282,-1.4997,-2.4701,17.6297,681.27
55250276,7455.43,4.6011,-1.4575,-2.3418,19.9114,251.35
55261933,5346.48,4.6612,0.0444,0.0386,5.6198,102.94
55275222,5358.06,4.1559,-1.4906,-1.7015,8.443,106.69
55276308,5798.99,4.3763,0.3964,0.3081,5.9743,90.19
55291519,6624.79,4.2371,-1.4744,-2.4721,19.1239,537.12
55301354,6285.39,4.1121,-0.2,-0.3374,21.9456,512.77
55301387,6093.16,4.3029,-0.1554,-0.2111,5.3751,429.64
55301559,6398.17,4.1815,-0.2635,-0.4474,29.9972,213.6
55301592,5417.49,4.4263,-0.2923,-0.4904,29.9973,142.02
55301861,6405.21,4.0204,-0.345,-0.4,21.645,596.07
55302253,6719.73,4.564,-0.5066,-1.2534,29.9974,76.52
55302276,6329.49,4.0999,-0.0275,-0.1742,14.5173,80.47
55302390,5276.88,4.2344,-0.225,-0.2237,29.9974,121.35
55302452,5475.08,5.117,-0.6755,-1.279,29.9967,124.01
55302587,6436.06,4.6923,-1.1752,-1.6664,29.9941,144.83
55302607,6569.73,4.8301,-0.4328,-0.7871,29.9973,132.85
55302612,6598.43,4.554,-1.291,-1.5612,29.21,65.16
55302626,6321.1,4.1314,-0.3269,-0.2297,27.0761,70.56
55302633,6961.65,4.2885,-0.641,-0.8635,29.9974,66.1
55302983,6431.93,4.9121,-0.0657,-0.2158,29.9966,144.91
